,b1-nummer,Naam,District,Verkiezingdatum,Vermogen,margin,Sterfdatum,Vermogen_deflated,before,after,lifespan,election_type,party_election,amount_votes,amount_electors,amount_seats,turnout,kiesdrempel,begin_period,end_period,tenure,date_of_birth,place_of_birth,party,election_after_arp,election_after_rk,election_after_lib,howmany_before_alg,howmany_after_alg,age_at_election,age_of_death,turnout_previous_el,diff_turn,no_candidates,taxespercap_1859,taxespercap_1889,taxespercap_diff,birthplace_pop_1859,birthplace_cath,birthplace_prot,birthplace_ov,birthplace_share_cath,birthplace_share_prot,district_cath,district_prot,district_ov,district_pop_1859,district_pop_1889,birthplace_agri,birthplace_indus,birthplace_serv,district_agri,district_indus,district_serv,party_category,prof_business,prof_politics,prof_colonial,distance_bp_hag
0,00404,P.B.J. Ferf,Hoorn,16/06/1905,,0.187181467181467,29-04-1916,,5,2,3970.0,algemeen,Lib,3431.0,7578,1.0,6475.0,3238.0,1891-10-02,1912-03-18,20.471232876712328,09-01-1854,Bergum,Liberale Unie;vooruitstrevende kamerclub;'club-Pyttersen';liberaal,1,1,1,3,1,50.821917808219176,61.6986301369863,4377.0,2098.0,3,,,,,,,,,,2171.0,5762.0,260.0,6025.0,5516.5,,,,0.0630229659960833,0.2225387217375823,0.4698237493323838,liberal,0,1,0,811.5604114682694
0,00144,K. de Boer,Zaandam,16/06/1905,33404.69,0.031440162271805,05-08-1936,25748.1262168483,6,1,11284.0,algemeen,Lib(VL),2609.0,8980,1.0,6902.0,3451.0,1894-05-16,1909-09-20,15.356164383561644,10-10-1852,Assendelft,Radicale Bond;vrijzinnig-democratische kamerclub;Liberale Unie,1,1,1,4,0,52.71506849315068,83.63013698630137,4865.0,2037.0,3,1.5826771653543306,3.514211886304909,1.9315347209505784,1989.6666666666667,1142.0,1019.0,0.0,0.5284590467376215,0.47154095326237855,1602.0,7656.0,92.0,7919.0,7641.0,0.0,0.0,0.0,0.0518403317781233,0.2761793675479523,0.3672887506480041,liberal,0,1,0,52.35636017623711
0,00849,C. Lucasse,Middelburg,16/06/1905,219929.72,0.077380230442693,10-03-1926,131666.371400777,10,0,7779.0,algemeen,AR(Ka/CHP),4180.0,9151,1.0,8245.0,4123.0,1888-05-01,1909-09-20,21.4,09-02-1852,'s-Heer Arendskerke ,antirevolutionair;ARP,1,1,1,6,0,52.81917808219178,74.13150684931507,4888.0,3357.0,3,,,,,,,,,,1885.0,12436.0,214.0,10651.0,8558.0,,,,0.0447809278350515,0.2024269759450171,0.4446950171821305,protestant,0,0,0,73.57369920097287
0,01375,F.M. Wibaut,Leeuwarden,16/06/1905,70949.45,0.006687898089172,24-07-1931,46542.4617089451,0,6,9534.0,algemeen,SDAP,2270.0,7553,1.0,6280.0,3140.0,1904-11-08,1921-10-14,16.942465753424656,30-11-1858,Voorschoten,VDB;Economische Bond;Neutrale fractie;Vrijheidsbond,1,1,1,0,4,46.57260273972603,72.69315068493151,4519.0,1761.0,4,4.376701570680629,5.548151158065827,1.1714495873851982,1273.3333333333333,695.0,393.0,3.0,0.6370302474793768,0.3602199816681943,2874.0,13015.0,615.0,16902.0,15216.5,0.0,0.0,0.0,0.0374796646227005,0.2070454261043674,0.4988111625578776,liberal,0,0,1,10.23941161774419
0,00995,H. Okma,Sneek,16/06/1905,,0.135579156986392,25-10-1907,,1,1,861.0,algemeen,AR(Ka/CHP),2837.0,7183,1.0,6026.0,3013.0,1901-09-17,1907-10-24,6.104109589041096,27-08-1868,Dijken,ARP,1,1,1,1,0,36.824657534246576,39.18356164383562,4903.0,1123.0,4,,,,,,,,,,1106.0,4335.0,4.0,5633.666666666667,5734.5,,,,0.0333496812162824,0.2380251757397417,0.3804152362269086,none,0,0,0,135.8243902589996
0,00995,H. Okma,Sneek,28/06/1905,,0.134072108631185,25-10-1907,,2,0,849.0,herstemming,AR(Ka/CHP/FCH),3633.0,7183,1.0,6407.0,3204.0,1901-09-17,1907-10-24,6.104109589041096,27-08-1868,Dijken,ARP,1,1,1,2,0,36.85753424657534,39.18356164383562,6026.0,381.0,2,,,,,,,,,,1106.0,4335.0,4.0,5633.666666666667,5734.5,,,,0.0333496812162824,0.2380251757397417,0.3804152362269086,none,0,0,0,135.8243902589996
0,01604,G.L. van der Zwaag,Schoterland,16/06/1905,,0.156190876602901,22-04-1923,,11,1,6519.0,algemeen,SDAP,2085.0,6365,1.0,4757.0,2379.0,1897-09-21,1909-09-20,12.002739726027396,04-05-1858,Wolvega,Vrije Socialist,1,1,1,7,0,47.227397260273975,65.08767123287672,3617.0,1140.0,3,,,,,,,,,,322.0,6099.0,4.0,7119.333333333333,7047.0,,,,0.3626760563380282,0.1015492957746478,0.1750704225352112,none,0,0,0,145.055680917654
0,00615,F.W.N. Hugenholtz,Weststellingwerf,16/06/1905,,0.038391224862889,13-05-1924,,4,8,6906.0,algemeen,SDAP,1072.0,8665,1.0,6623.0,3312.0,1901-09-17,1924-05-13,22.66849315068493,24-06-1868,Zierikzee,SDAP,1,1,1,2,4,37.0,55.92054794520548,3629.0,2994.0,3,3.7494364369150897,4.757790368271955,1.0083539313568655,4879.666666666667,1392.0,4886.0,25.0,0.22084721561161352,0.7751864191654767,612.0,4829.0,66.0,7985.333333333333,7746.0,0.1482565877029545,0.2022890604205483,0.3784934788394996,0.3543445504771471,0.1061024610748367,0.2014063284781516,socialist,0,0,0,54.908267521869256
0,00019,J. van Alphen,Ommen,16/06/1905,169915.83,0.1440489432703,15-07-1911,157729.690485883,21,0,2220.0,algemeen,AR(Ka/CHP),4114.0,8078,1.0,7189.0,3595.0,1884-12-08,1908-09-08,23.764383561643836,01-12-1829,Hengelo ,antirevolutionair;ARP,1,1,1,14,0,76.47397260273972,82.55616438356165,4095.0,3094.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,protestant,0,0,0,171.04577379970107
0,00354,L.F. Duymaer van Twist,Steenwijk,16/06/1905,,0.004508005596145,07-08-1961,,3,5,20476.0,algemeen,AR(Ka/CHP),3231.0,7007,1.0,6433.0,3217.0,1901-09-17,1946-06-03,44.73972602739726,09-11-1865,Den Haag,ARP,1,1,1,2,3,39.78630136986301,95.88493150684931,4359.0,2074.0,2,7.266662836129625,6.700342454833588,-0.5663203812960376,52212.0,10724.0,29315.0,1856.0,0.2559732664995823,0.6997255042367825,141.0,1787.0,51.0,2710.333333333333,2672.5,0.0289568744812429,0.20220712874528,0.4164786476660315,0.0552282768777614,0.2555228276877761,0.3707658321060383,none,0,0,0,0.0
0,00348,H.L. Drucker,Groningen,16/06/1905,3013169.65,0.10337972166998,05-09-1917,2041786.66720306,11,2,4345.0,algemeen,VD,448.0,8000,1.0,6930.0,3465.0,1894-05-16,1913-06-30,19.134246575342466,11-08-1857,Amsterdam,vooruitstrevende kamerclub;vrijzinnig-democratische kamerclub;VDB,1,1,1,7,1,47.632876712328766,59.536986301369865,,,5,5.29904566898963,5.897275162291912,0.5982294933022816,167028.0,42311.0,137959.0,21444.0,0.209757379259744,0.6839336882913432,4473.0,21055.0,516.0,23852.33333333333,28019.0,0.0023550204965438,0.2402444779627453,0.4643832067143531,0.0169446118813207,0.207219878105954,0.4470899470899471,liberal,0,0,0,51.42203206133449
0,00773,K. ter Laan,Hoogezand,16/06/1905,,0.129244249726177,06-03-1963,,2,9,21171.0,algemeen,SDAP,2320.0,6396,1.0,5478.0,2739.0,1901-09-17,1937-06-07,35.74520547945205,08-07-1871,Slochteren,SDAP,1,1,1,1,5,33.87945205479452,91.88219178082191,3849.0,1629.0,3,1.6462548210298398,2.469677918560789,0.8234230975309493,4926.333333333333,113.0,4067.0,15.0,0.026936829558998808,0.9694874851013111,828.0,3849.0,67.0,4771.333333333333,4330.5,0.4176448315032184,0.0937145020825444,0.1329042029534267,0.2034562211981566,0.2566820276497696,0.2711981566820276,socialist,1,1,0,211.0974557438959
0,01269,H. Smeenge,Meppel,16/06/1905,,0.166394779771615,09-05-1935,,11,3,11038.0,algemeen,Lib,3515.0,6932,1.0,6130.0,3065.0,1886-04-05,1918-09-16,32.46849315068493,25-05-1852,Assen,Liberale Unie;vooruitstrevende kamerclub;vrijzinnig-democratische kamerclub,1,1,1,7,2,53.09315068493151,83.33424657534246,4318.0,1812.0,3,3.366868310842252,3.865279299014239,0.4984109881719867,3581.6666666666665,12.0,728.0,26.0,0.015665796344647518,0.9503916449086162,1.0,4024.0,178.0,4538.0,4450.5,0.168459552495697,0.1820137693631669,0.3515490533562823,0.0488178633975481,0.2530647985989492,0.4430823117338003,liberal,0,0,0,182.7653257643852
0,00815,F. Lieftinck,Zutphen,01/08/1905,140421.18,0.029433406916851,07-07-1917,95152.3234401757,16,7,4563.0,tussentijds,Lib,3035.0,8175,1.0,6795.0,3398.0,1879-02-18,1917-06-26,38.37534246575343,08-06-1835,Odoorn ,liberaal;Liberale Unie;vooruitstrevende kamerclub;vrijzinnig-democratische kamerclub,1,1,1,8,4,69.47123287671234,81.97260273972603,5355.0,1440.0,3,,,,,,,,,,1169.0,6329.0,93.0,9152.0,8594.5,,,,0.0566458519179304,0.1930196253345227,0.4285236396074933,liberal,0,0,0,192.4820749943956
0,00815,F. Lieftinck,Zutphen,08/08/1905,140421.18,0.128657550360241,07-07-1917,95152.3234401757,18,5,4351.0,herstemming,Lib(SDAP),3838.0,8175,1.0,6801.0,3401.0,1879-02-18,1917-06-26,38.37534246575343,08-06-1835,Odoorn ,liberaal;Liberale Unie;vooruitstrevende kamerclub;vrijzinnig-democratische kamerclub,1,1,1,9,3,70.05205479452054,81.97260273972603,7613.0,-812.0,2,,,,,,,,,,1169.0,6329.0,93.0,9152.0,8594.5,,,,0.0566458519179304,0.1930196253345227,0.4285236396074933,liberal,0,0,0,192.4820749943956
0,00888,P.R. Mees,Rotterdam V,07/09/1905,286640,0.123680649526387,25-05-1931,188034.314913675,2,1,9451.0,tussentijds,VD,1829.0,5431,1.0,3695.0,1848.0,1905-09-19,1909-09-20,4.005479452054795,21-01-1849,Rotterdam,VDB,1,1,1,1,0,56.4986301369863,82.3917808219178,4637.0,-942.0,3,5.239469666987053,5.070108690267416,-0.1693609767196369,70748.0,16376.0,40668.0,2094.0,0.2769116304237546,0.6876796645135108,16376.0,40668.0,2094.0,70748.0,100929.0,0.0049708254357602,0.2146560374623703,0.4883580480915747,0.0049708254357602,0.2146560374623703,0.4883580480915747,liberal,1,0,0,20.73918483374934
0,01446,J.T. de Visser,Leiden,26/10/1906,39590.62,0.150743099787686,14-04-1932,27430.294300578,19,6,9302.0,tussentijds,,2757.0,5967,1.0,5181.0,2591.0,1897-09-21,1929-09-16,32.00547945205479,09-02-1857,Utrecht,CH-Kiezersbond;CHP;CHU,1,1,1,13,4,49.178082191780824,74.66301369863014,5617.0,-436.0,4,5.295556555110009,5.861214521139117,0.5656579660291081,34830.333333333336,12478.0,22977.0,354.0,0.34845988438660674,0.641654332709654,6830.0,22782.0,233.0,24716.0,21689.5,0.0243031221034069,0.2326543530848009,0.4347885063188118,0.0127447116016292,0.2862523540489642,0.4113782682958875,protestant,0,0,0,55.96368299611148
0,,J. van der Molen Tz.,Franeker,02/10/1907,,0.041920850930706,,,7,5,,tussentijds,,2594.0,7514,1.0,6393.0,3197.0,,,,,,,1,1,1,3,2,,,7122.0,-729.0,3,,,,,,,,,,636.0,3205.0,0.0,3916.6666666666665,3599.0,,,,0.1446693657219973,0.1748987854251012,0.3379217273954116,none,0,0,0,
0,00432,D.J. de Geer,Schiedam,09/10/1907,,0.178117876913058,27-11-1960,,0,6,19437.0,tussentijds,,2914.0,8083,1.0,6142.0,3071.0,1907-11-04,1939-08-09,31.783561643835615,14-12-1870,Groningen,CHP;CHU,1,1,1,0,4,36.76164383561644,90.01369863013699,6512.0,-370.0,5,4.117668432158978,5.57332524358471,1.4556568114257322,23852.33333333333,4473.0,21055.0,516.0,0.1717478113960989,0.8084395638150822,3549.0,6449.0,42.0,10111.333333333334,12766.5,0.0169446118813207,0.207219878105954,0.4470899470899471,0.0183787822189017,0.3549495704146432,0.2829286514755323,protestant,0,1,0,198.46168001186794
0,00934,J. van der Molen Tz.,Sliedrecht,13/03/1908,,0.192965928717224,12-11-1939,,9,3,11595.0,tussentijds,,3643.0,8443,1.0,6369.0,3185.0,1908-03-18,1925-09-14,17.504109589041096,01-10-1867,Nijeveen ,ARP,1,1,1,3,2,41.1972602739726,72.96438356164384,6362.0,7.0,3,,,,,,,,,,0.0,2809.0,14.0,4036.6666666666665,4946.0,,,,0.0457938269114383,0.3909622755699011,0.189630825095824,none,0,1,0,145.81668566241376
0,,A. van Heeckeren van Kell,Lochem,11/06/1909,,0.055842032448749,,,0,0,,,,,,,,,,,,,,,1,1,1,0,0,,,,,3,,,,,,,,,,24.0,1409.0,47.0,1500.6666666666667,1776.0,,,,0.0,0.0,0.0,none,0,0,0,
0,00463,N. Glinderman,Alkmaar,11/06/1909,4915.5,0.08525995263336,15-08-1924,2942.78576183573,6,0,5396.0,algemeen,AR(Ka/CHU),3562.0,10270,1.0,8867.0,4434.0,1888-05-01,1891-09-14,3.372602739726027,21-10-1843,Vianen ,antirevolutionair,1,1,1,4,0,66.08767123287672,80.87123287671233,8712.0,155.0,4,,,,,,,,,,2891.0,4832.0,86.0,6964.666666666667,7853.5,,,,0.0367396593673965,0.2362530413625304,0.410705596107056,protestant,0,0,0,54.63586648217555
0,00613,H.F.R. Hubrecht,Amsterdam I,11/06/1909,3211360.5,0.129194630872483,01-08-1926,1922560.46292782,4,3,5907.0,algemeen,Lib(VL),1862.0,5180,1.0,3576.0,1788.0,1901-09-17,1918-09-16,17.008219178082193,15-09-1844,Vlaardingen,Liberale Unie,1,1,1,2,2,65.18356164383562,81.36712328767123,3666.0,-90.0,3,2.061495372625426,2.602915544287752,0.5414201716623261,5474.666666666667,807.0,4639.0,10.0,0.14791055718475074,0.8502565982404692,42311.0,137959.0,21444.0,167028.0,204030.5,0.1319129646418857,0.2760652765185857,0.2789362345119371,0.0023550204965438,0.2402444779627453,0.4643832067143531,liberal,1,0,0,17.53564046519253
0,00689,T.M. Ketelaar,Amsterdam V,11/06/1909,-608.38,0.071389286107139,27-06-1936,-468.935500608033,6,3,9730.0,algemeen,VD,3294.0,12892,1.0,9091.0,4546.0,1897-09-21,1936-06-26,38.78630136986301,06-05-1864,Amsterdam,Radicale Bond;VDB,1,1,1,3,2,45.44931506849315,72.10684931506849,8982.0,109.0,4,5.29904566898963,5.897275162291912,0.5982294933022816,167028.0,42311.0,137959.0,21444.0,0.209757379259744,0.6839336882913432,42311.0,137959.0,21444.0,167028.0,204030.5,0.0023550204965438,0.2402444779627453,0.4643832067143531,0.0023550204965438,0.2402444779627453,0.4643832067143531,liberal,0,0,0,51.42203206133449
0,00806,F.K. van Lennep,Haarlem,23/06/1909,,0.006495012758061,10-05-1928,,2,1,7044.0,herstemming,CHU(Ka/AR),4339.0,9807,1.0,8622.0,4311.0,1909-09-21,1913-09-15,3.9863013698630136,24-11-1865,Amsterdam,CHU,1,1,1,1,1,43.605479452054794,62.9041095890411,7629.0,993.0,2,5.29904566898963,5.897275162291912,0.5982294933022816,167028.0,42311.0,137959.0,21444.0,0.209757379259744,0.6839336882913432,6738.0,13275.0,152.0,18479.33333333333,25250.0,0.0023550204965438,0.2402444779627453,0.4643832067143531,0.0268032817314474,0.2472435683260942,0.4131491999851505,protestant,0,0,0,51.42203206133449
0,00404,P.B.J. Ferf,Hoorn,11/06/1909,,0.116623150565709,29-04-1916,,7,0,2366.0,algemeen,Lib(VL),2847.0,8145,1.0,6894.0,3447.0,1891-10-02,1912-03-18,20.471232876712328,09-01-1854,Bergum,Liberale Unie;vooruitstrevende kamerclub;'club-Pyttersen';liberaal,1,1,1,4,0,55.21643835616438,61.6986301369863,6956.0,-62.0,5,,,,,,,,,,2171.0,5762.0,260.0,6025.0,5516.5,,,,0.0630229659960833,0.2225387217375823,0.4698237493323838,liberal,0,1,0,811.5604114682694
0,00357,J.E.W. Duijs,Zaandam,11/06/1909,,0.106331851495855,16-09-1941,,1,4,11637.0,algemeen,SDAP,961.0,4290,1.0,2950.0,1475.0,1909-09-21,1937-06-07,27.72876712328767,21-02-1877,Nijmegen,SDAP;partijloos (ex-SDAP),1,1,1,0,3,32.726027397260275,64.6082191780822,8171.0,-5221.0,3,3.5329176941329736,4.876982025482072,1.3440643313490988,14328.666666666666,8330.0,4855.0,312.0,0.6171741868563384,0.3597095650885382,1602.0,7656.0,92.0,7919.0,7641.0,0.0797506322413691,0.1984355701934952,0.344233370581662,0.0518403317781233,0.2761793675479523,0.3672887506480041,socialist,1,0,0,108.27343002042247
0,00357,J.E.W. Duijs,Zaandam,23/06/1909,,0.017745685962551,16-09-1941,,0,8,11773.0,herstemming,SDAP,4158.0,10269,1.0,8171.0,4086.0,1909-09-21,1937-06-07,27.72876712328767,21-02-1877,Nijmegen,SDAP;partijloos (ex-SDAP),1,1,1,0,7,32.35342465753425,64.6082191780822,6931.0,1240.0,2,3.5329176941329736,4.876982025482072,1.3440643313490988,14328.666666666666,8330.0,4855.0,312.0,0.6171741868563384,0.3597095650885382,1602.0,7656.0,92.0,7919.0,7641.0,0.0797506322413691,0.1984355701934952,0.344233370581662,0.0518403317781233,0.2761793675479523,0.3672887506480041,socialist,1,0,0,108.27343002042247
0,01472,G.A. Vorsterman van Oyen,Oostburg,11/06/1909,9233.55,0.047108013937282,13-10-1915,8019.33817726459,2,0,2167.0,algemeen,VD,3612.0,8488,1.0,7175.0,3588.0,1909-09-21,1913-09-15,3.9863013698630136,11-07-1836,Rijen,VDB,1,1,1,2,0,73.04383561643836,78.98082191780821,7253.0,-78.0,3,,,,,,,,,,0.0,0.0,0.0,1101.6666666666667,966.5,,,,0.0,0.0,0.0,liberal,0,0,0,68.72211192289191
0,00672,C.E. van Koetsveld,Franeker,11/06/1909,,0.068578916715201,16-05-1953,,1,1,15897.0,algemeen,CHU(Ka/AR),2974.0,8043,1.0,6868.0,3434.0,1909-09-21,1922-07-23,12.843835616438357,17-03-1868,Gouda,Liberale Unie;Vrijheidsbond,1,1,1,0,1,41.66575342465753,85.21917808219177,7023.0,-155.0,3,2.741168892806292,3.811104344295575,1.069935451489283,9832.666666666666,3058.0,8167.0,146.0,0.26892973353267086,0.7182305865798962,636.0,3205.0,0.0,3916.6666666666665,3599.0,0.0296282137054382,0.3289687470132849,0.3741756666348084,0.1446693657219973,0.1748987854251012,0.3379217273954116,liberal,1,0,0,28.27641381450852
0,00766,A. Kuyper,Ommen,11/06/1909,196020,0.142344827586207,08-11-1920,95930.7872568957,38,0,3931.0,algemeen,AR(Ka/CHU),3322.0,8846,1.0,7407.0,3704.0,1874-03-20,1912-09-17,38.52054794520548,29-10-1837,Maassluis,antirevolutionair;ARP,1,1,1,11,0,72.06849315068493,82.83835616438355,6864.0,543.0,2,2.591828478964401,2.468164213787761,-0.12366426517663998,2472.0,545.0,3635.0,95.0,0.12748538011695906,0.8502923976608188,0.0,0.0,0.0,0.0,0.0,0.1277480689245395,0.236779560308972,0.3068924539512774,,,,protestant,0,0,0,17.674938614765452
0,00354,L.F. Duymaer van Twist,Steenwijk,11/06/1909,,0.129446494464945,07-08-1961,,5,2,18872.0,algemeen,AR(Ka/CHU),2296.0,10269,1.0,8323.0,4162.0,1901-09-17,1946-06-03,44.73972602739726,09-11-1865,Den Haag,ARP,1,1,1,3,1,44.18082191780822,95.88493150684931,,,2,7.266662836129625,6.700342454833588,-0.5663203812960376,52212.0,10724.0,29315.0,1856.0,0.2559732664995823,0.6997255042367825,141.0,1787.0,51.0,2710.333333333333,2672.5,0.0289568744812429,0.20220712874528,0.4164786476660315,0.0552282768777614,0.2555228276877761,0.3707658321060383,none,0,0,0,0.0
0,01610,A. Zijlstra,Appingedam,11/06/1909,,0.015713476783692,01-06-1968,,1,4,21245.0,algemeen,AR(Ka/CHU),2816.0,8531,1.0,7064.0,3532.0,1918-09-17,1946-06-03,27.72876712328767,21-02-1874,Zuidhorn ,ARP,1,1,1,0,2,35.728767123287675,93.93424657534247,6848.0,216.0,3,,,,,,,,,,198.0,2324.0,106.0,2286.0,2104.5,,,,0.1764976958525345,0.1723502304147465,0.3308755760368663,none,0,0,0,192.22597240123486
0,01269,H. Smeenge,Meppel,11/06/1909,,0.155390205917979,09-05-1935,,12,2,9434.0,algemeen,Lib(VL),3221.0,7343,1.0,5779.0,2890.0,1886-04-05,1918-09-16,32.46849315068493,25-05-1852,Assen,Liberale Unie;vooruitstrevende kamerclub;vrijzinnig-democratische kamerclub,1,1,1,8,1,57.487671232876714,83.33424657534246,6130.0,-351.0,3,3.366868310842252,3.865279299014239,0.4984109881719867,3581.6666666666665,12.0,728.0,26.0,0.015665796344647518,0.9503916449086162,1.0,4024.0,178.0,4538.0,4450.5,0.168459552495697,0.1820137693631669,0.3515490533562823,0.0488178633975481,0.2530647985989492,0.4430823117338003,liberal,0,0,0,182.7653257643852
0,01152,C.J.M. Ruijs de Beerenbrouck,Gulpen,11/06/1909,,0.187768547694071,17-04-1936,,3,2,9659.0,algemeen,Ka,4098.0,8561,1.0,6982.0,3491.0,1905-09-19,1936-04-16,30.594520547945205,01-12-1873,Roermond,Algemeene Bond (RKSP);RKSP,1,1,1,1,1,36.83835616438356,63.3013698630137,3961.0,3021.0,3,2.72540958829575,4.090104443264295,1.364694854968545,5513.666666666667,4191.0,0.0,0.0,1.0,0.0,1434.0,31.0,36.0,1526.0,1234.0,0.0424294268605645,0.2672369546621043,0.4290846877673225,0.0,0.0,0.0,catholic,0,0,0,152.33798973413113
0,01580,J.B.L.C.C. van Wijkerslooth de Weerdesteijn,Breukelen,22/09/1909,509484.55,0.132325436408978,16-05-1936,392707.506009909,0,0,9733.0,,,,,,,,1910-02-15,1921-09-13,11.583561643835617,13-09-1873,Ollignies ,Algemeene Bond (RKSP),1,1,1,0,0,36.04657534246575,62.71232876712329,,,4,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,catholic,1,0,0,158.08597867736714
0,00408,A.N. Fleskens,Helmond,12/07/1910,,0.173809958052161,01-02-1965,,0,2,19750.0,tussentijds,,3218.0,6939,1.0,5483.0,2742.0,1910-09-20,1935-09-16,25.005479452054793,20-04-1874,Heesch ,Algemeene Bond (RKSP);RKSP,1,1,1,0,0,36.654794520547945,90.76438356164384,,,2,,,,,,,,,,2423.0,71.0,0.0,3876.3333333333335,4514.5,,,,0.0856521739130434,0.5997826086956521,0.2267391304347826,catholic,0,1,0,92.01272636050852
0,01147,V.H. Rutgers,Hilversum,01/02/1912,,0.179780696469454,05-02-1945,,1,5,12174.0,tussentijds,,3584.0,13644,1.0,8299.0,4150.0,1912-02-20,1925-08-05,13.465753424657533,16-12-1877,Den Bosch,ARP,1,1,1,1,3,34.06575342465754,67.41917808219178,7394.0,905.0,5,4.01603911331357,5.71420148868745,1.6981623753738795,15067.333333333334,11183.0,2620.0,97.0,0.8045323741007194,0.1884892086330935,2335.0,1047.0,159.0,3924.3333333333335,6235.0,0.0160724312184166,0.2829870859067939,0.4409039865244245,0.0545173745173745,0.2963706563706563,0.3369884169884169,none,0,1,0,80.97015671432723
0,01376,P.J. Troelstra,Leeuwarden,17/06/1913,9204.94,0.138719701678061,12-05-1930,5676.08816466017,35,2,6380.0,algemeen,SDAP,3738.0,9228,1.0,8045.0,4023.0,1897-09-24,1925-09-14,27.98904109589041,20-04-1860,Leeuwarden,SDAP,1,1,1,23,1,53.19178082191781,70.67123287671232,6818.0,1227.0,3,3.861318187196781,5.9646436434134,2.1033254562166186,16902.0,2874.0,13015.0,615.0,0.17413960252060107,0.7885967038293747,2874.0,13015.0,615.0,16902.0,15216.5,0.0374796646227005,0.2070454261043674,0.4988111625578776,0.0374796646227005,0.2070454261043674,0.4988111625578776,socialist,0,0,0,159.975949380688
0,00245,W.K.F.P. graaf van Bylandt,Apeldoorn,17/06/1913,,0.1197456729071,04-07-1924,,15,1,3947.0,algemeen,CHU(Ka/AR),4172.0,10830,1.0,8493.0,4247.0,1882-11-08,1916-01-26,33.23561643835617,04-12-1841,Den Haag,antirevolutionair;Vrij-AR;CHP;CHU,1,1,1,12,0,72.22739726027397,83.04109589041096,7151.0,1342.0,4,7.266662836129625,6.700342454833588,-0.5663203812960376,52212.0,10724.0,29315.0,1856.0,0.2559732664995823,0.6997255042367825,561.0,4631.0,13.0,7534.666666666667,9637.5,0.0289568744812429,0.20220712874528,0.4164786476660315,0.2763048881524441,0.1912800331400165,0.2212096106048053,protestant,0,0,0,0.0
0,00245,W.K.F.P. graaf van Bylandt,Apeldoorn,25/06/1913,,0.008711146307662,04-07-1924,,16,0,3939.0,herstemming,CHU(Ka/AR),5095.0,10830,1.0,10102.0,5051.0,1882-11-08,1916-01-26,33.23561643835617,04-12-1841,Den Haag,antirevolutionair;Vrij-AR;CHP;CHU,1,1,1,13,0,72.24931506849315,83.04109589041096,8493.0,1609.0,2,7.266662836129625,6.700342454833588,-0.5663203812960376,52212.0,10724.0,29315.0,1856.0,0.2559732664995823,0.6997255042367825,561.0,4631.0,13.0,7534.666666666667,9637.5,0.0289568744812429,0.20220712874528,0.4164786476660315,0.2763048881524441,0.1912800331400165,0.2212096106048053,protestant,0,0,0,0.0
0,01548,J.A. de Wilde,Arnhem,17/06/1913,,0.021386337904139,10-01-1956,,0,2,15812.0,algemeen,AR(Ka/CHU),3093.0,9044,1.0,7949.0,3975.0,1918-09-17,1948-07-26,29.876712328767123,07-01-1879,Goes,ARP,1,1,1,0,0,33.983561643835614,77.30410958904109,6449.0,1500.0,3,4.163473262497822,5.454766981419433,1.2912937189216107,3827.3333333333335,634.0,3345.0,17.0,0.15865865865865866,0.8370870870870871,2935.0,6337.0,165.0,16542.0,24863.5,0.0883614526737203,0.1798684586788676,0.4112096082356305,0.0397910120016658,0.208155075152387,0.4320221103244614,none,0,0,0,70.46892838050354
0,01454,P. van Vliet,Doetinchem,17/06/1913,,0.142547876769359,19-12-1941,,20,1,10412.0,algemeen,AR(Ka/CHU),6078.0,12706,1.0,12010.0,6005.0,1901-09-17,1918-09-16,17.008219178082193,12-02-1858,Vrouwenparochie,ARP,1,1,1,11,0,54.57534246575342,83.1013698630137,10112.0,1898.0,4,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,none,0,0,0,163.35410478814495
0,01125,A. Roodhuyzen,Brielle,17/06/1913,918.62,0.064972527472528,20-11-1933,682.473786332104,5,2,7461.0,algemeen,Lib,3047.0,8519,1.0,7280.0,3640.0,1905-02-14,1918-09-16,13.594520547945205,27-01-1859,Amsterdam,Liberale Unie,1,1,1,2,1,54.42191780821918,74.86301369863014,6171.0,1109.0,3,5.29904566898963,5.897275162291912,0.5982294933022816,167028.0,42311.0,137959.0,21444.0,0.209757379259744,0.6839336882913432,546.0,2618.0,21.0,2864.0,2143.0,0.0023550204965438,0.2402444779627453,0.4643832067143531,0.0,0.0,0.0,liberal,0,0,0,51.42203206133449
0,00432,H.C. Hogerzeil,Dordrecht,17/06/1913,,0.090843460474071,27-11-1960,,5,1,17330.0,algemeen,AR(Ka/CHU),3506.0,9867,1.0,8311.0,4156.0,1907-11-04,1939-08-09,31.783561643835615,14-12-1870,Groningen,CHP;CHU,1,1,1,3,0,42.534246575342465,90.01369863013699,7407.0,904.0,3,4.117668432158978,5.57332524358471,1.4556568114257322,23852.33333333333,4473.0,21055.0,516.0,0.1717478113960989,0.8084395638150822,2294.0,16837.0,189.0,15208.0,16311.0,0.0169446118813207,0.207219878105954,0.4470899470899471,0.0132026520611127,0.2665897953300663,0.4314211588353993,protestant,0,1,0,198.46168001186794
